L_ID,year,month,Source_main,Source_Sub
ABC0016193,2022,6,NULL,NULL
ABC0016193,2022,7,NULL,NULL
ABC0016199,2022,2,9342.9,9832.5
ABC0016199,2022,3,40471.875,45960
ABC0016199,2022,4,41093.145,43080
ABC0016199,2022,5,45671.82,47880
ABC0016199,2022,6,48364.485,50752.5
ABC0016199,2022,7,NULL,30105
ABC0016205,2022,4,NULL,78376.125
ABC0016205,2022,5,NULL,85873.5
ABC0016205,2022,6,NULL,87138.375
ABC0016205,2022,7,NULL,50150.25
ABC0016206,2021,1,NULL,0
ABC0016206,2021,2,NULL,0
ABC0016206,2021,3,NULL,0
ABC0016206,2021,4,NULL,0
ABC0016206,2021,5,NULL,0
ABC0016206,2021,6,NULL,0
ABC0016206,2021,7,NULL,0
ABC0016206,2021,8,NULL,0
ABC0016206,2021,9,NULL,0
ABC0016206,2021,10,NULL,0
ABC0016206,2021,11,2534445,0
ABC0016206,2021,12,3503082,0
ABC0016206,2022,1,NULL,0
ABC0016206,2022,2,2321233.5,0
ABC0016206,2022,3,2331259.5,0
ABC0016206,2022,4,1842637.5,0
ABC0016206,2022,5,NULL,0
ABC0016206,2022,6,NULL,0
ABC0016206,2022,7,NULL,0
ABC0016215,2022,3,463735.5,486387.27
ABC0016215,2022,4,601155,632575.605
ABC0016215,2022,5,NULL,742830.45
ABC0016215,2022,6,NULL,650647.08
ABC0016215,2022,7,NULL,457123.725
ABC0016217,2021,3,NULL,NULL
ABC0016217,2021,4,12864.285,NULL
ABC0016217,2021,5,20550,NULL
ABC0016217,2021,6,24952.5,NULL
ABC0016217,2021,7,25740,NULL
ABC0016217,2021,8,24942.855,NULL
ABC0016217,2021,9,NULL,NULL
ABC0016217,2021,10,NULL,NULL
ABC0016217,2021,11,NULL,NULL
ABC0016217,2021,12,NULL,NULL
ABC0016217,2022,1,NULL,NULL
ABC0016217,2022,2,NULL,NULL
ABC0016217,2022,3,NULL,NULL
ABC0016217,2022,4,NULL,NULL
ABC0016217,2022,5,NULL,NULL
ABC0016217,2022,6,NULL,NULL
ABC0016217,2022,7,NULL,NULL
ABC0016222,2022,3,154819.5,69915.285
ABC0016222,2022,4,631026,667556.955
ABC0016222,2022,5,NULL,733026.405
ABC0016222,2022,6,NULL,660695.61
ABC0016222,2022,7,NULL,360498.135
ABC0016255,2021,10,500147.745,526275.45
ABC0016255,2021,11,929802.795,976292.4
ABC0016255,2021,12,135974.385,142773.15
ABC0016255,2022,1,415879.965,436673.7
ABC0016255,2022,2,440473.74,462497.4
ABC0016255,2022,3,449614.005,472469.55
ABC0016255,2022,4,615145.41,645903
ABC0016255,2022,5,NULL,398358.9
ABC0016255,2022,6,NULL,353749.95
ABC0016255,2022,7,NULL,276489.3
ABC0016273,2021,11,NULL,NULL
ABC0016273,2021,12,NULL,NULL
ABC0016273,2022,1,NULL,NULL
ABC0016273,2022,2,NULL,NULL
ABC0016273,2022,3,NULL,NULL
ABC0016273,2022,4,NULL,NULL
ABC0016273,2022,5,NULL,NULL
ABC0016273,2022,6,NULL,NULL
ABC0016273,2022,7,NULL,NULL
ABC0016292,2021,9,NULL,NULL
ABC0016292,2021,10,NULL,NULL
ABC0016292,2021,11,NULL,NULL
ABC0016292,2021,12,NULL,NULL
ABC0016292,2022,1,NULL,NULL
ABC0016292,2022,2,NULL,NULL
ABC0016292,2022,3,NULL,NULL
ABC0016292,2022,4,NULL,NULL
ABC0016292,2022,5,NULL,NULL
ABC0016292,2022,6,NULL,NULL
ABC0016292,2022,7,NULL,NULL
ABC0016293,2021,9,278.55,NULL
ABC0016293,2021,10,12304.065,NULL
ABC0016293,2021,11,15754.08,NULL
ABC0016293,2021,12,27441.21,NULL
ABC0016293,2022,1,11827.605,NULL
ABC0016293,2022,2,13849.11,NULL
ABC0016293,2022,3,13314.06,NULL
ABC0016293,2022,4,9798.36,NULL
ABC0016293,2022,5,12204.105,NULL
ABC0016293,2022,6,9595.53,NULL
ABC0016293,2022,7,NULL,NULL
ABC0016305,2022,6,NULL,0
ABC0016305,2022,7,NULL,33370.155
ABC0016310,2021,11,NULL,NULL
ABC0016310,2021,12,NULL,NULL
ABC0016310,2022,1,NULL,NULL
ABC0016310,2022,2,NULL,NULL
ABC0016310,2022,3,NULL,NULL
ABC0016310,2022,4,NULL,NULL
ABC0016310,2022,5,NULL,NULL
ABC0016310,2022,6,NULL,NULL
ABC0016310,2022,7,NULL,NULL
ABC0016315,2022,3,88300.185,NULL
ABC0016315,2022,4,91093.125,NULL
ABC0016315,2022,5,124220.85,NULL
ABC0016315,2022,6,94577.25,NULL
ABC0016315,2022,7,NULL,NULL
ABC0016318,2022,3,35954.175,5176.5
ABC0016318,2022,4,16908,17208
ABC0016318,2022,5,14145,13620
ABC0016318,2022,6,NULL,1650
ABC0016318,2022,7,NULL,9213
ABC0016330,2022,7,NULL,381267.375
ABC0016331,2022,2,2311.35,2433.015
ABC0016331,2022,3,8726.7,9321.09
ABC0016331,2022,4,14385.375,15247.575
ABC0016331,2022,5,29668.5,31492.56
ABC0016331,2022,6,19828.875,20872.575
ABC0016331,2022,7,NULL,8872.515
ABC0016342,2021,12,NULL,NULL
ABC0016342,2022,1,NULL,NULL
ABC0016342,2022,2,NULL,NULL
ABC0016342,2022,3,73000.005,NULL
ABC0016342,2022,4,76142.85,NULL
ABC0016342,2022,5,102357.15,NULL
ABC0016342,2022,6,75735.72,NULL
ABC0016342,2022,7,NULL,NULL
ABC0016343,2022,6,NULL,NULL
ABC0016343,2022,7,NULL,NULL
ABC0016344,2021,9,NULL,NULL
ABC0016344,2021,10,NULL,NULL
ABC0016344,2021,11,NULL,NULL
ABC0016344,2021,12,NULL,NULL
ABC0016344,2022,1,NULL,NULL
ABC0016344,2022,2,NULL,NULL
ABC0016344,2022,3,NULL,NULL
ABC0016344,2022,4,NULL,NULL
ABC0016344,2022,5,NULL,NULL
ABC0016344,2022,6,NULL,NULL
ABC0016344,2022,7,NULL,NULL
ABC0016346,2021,9,NULL,NULL
ABC0016346,2021,10,NULL,NULL
ABC0016346,2021,11,NULL,NULL
ABC0016346,2021,12,NULL,NULL
ABC0016346,2022,1,NULL,NULL
ABC0016346,2022,2,NULL,NULL
ABC0016346,2022,3,NULL,NULL
ABC0016346,2022,4,NULL,NULL
ABC0016346,2022,5,NULL,NULL
ABC0016346,2022,6,NULL,NULL
ABC0016346,2022,7,NULL,NULL
ABC0016348,2022,1,NULL,NULL
ABC0016348,2022,2,NULL,NULL
ABC0016348,2022,3,NULL,NULL
ABC0016348,2022,4,NULL,NULL
ABC0016348,2022,5,NULL,NULL
ABC0016348,2022,6,NULL,NULL
ABC0016348,2022,7,NULL,NULL
ABC0016352,2021,12,NULL,14419.02
ABC0016352,2022,1,135529.14,141342.57
ABC0016352,2022,2,129341.085,131986.575
ABC0016352,2022,3,151752.96,147064.41
ABC0016352,2022,4,130804.08,130561.32
ABC0016352,2022,5,162946.35,157014.765
ABC0016352,2022,6,182911.425,191537.7
ABC0016352,2022,7,NULL,95414.415
ABC0016354,2022,3,NULL,NULL
ABC0016354,2022,4,NULL,NULL
ABC0016354,2022,5,NULL,NULL
ABC0016354,2022,6,NULL,NULL
ABC0016354,2022,7,NULL,NULL
ABC0016355,2021,7,NULL,NULL
ABC0016355,2021,8,18577.5,NULL
ABC0016355,2021,9,20730,NULL
ABC0016355,2021,10,17535,NULL
ABC0016355,2021,11,13515,NULL
ABC0016355,2021,12,7888.5,NULL
ABC0016355,2022,1,NULL,NULL
ABC0016355,2022,2,NULL,NULL
ABC0016355,2022,3,NULL,NULL
ABC0016355,2022,4,NULL,NULL
ABC0016355,2022,5,NULL,NULL
ABC0016355,2022,6,NULL,NULL
ABC0016355,2022,7,NULL,NULL
ABC0016361,2021,5,NULL,NULL
ABC0016361,2021,6,NULL,NULL
ABC0016361,2021,7,NULL,NULL
ABC0016361,2021,8,NULL,NULL
ABC0016361,2021,9,NULL,NULL
ABC0016361,2021,10,NULL,NULL
ABC0016361,2021,11,NULL,NULL
ABC0016361,2021,12,NULL,NULL
ABC0016361,2022,1,NULL,NULL
ABC0016361,2022,2,NULL,NULL
ABC0016361,2022,3,NULL,NULL
ABC0016361,2022,4,NULL,NULL
ABC0016361,2022,5,NULL,NULL
ABC0016361,2022,6,NULL,NULL
ABC0016361,2022,7,NULL,NULL
ABC0016366,2022,1,NULL,NULL
ABC0016366,2022,2,NULL,NULL
ABC0016366,2022,3,NULL,NULL
ABC0016366,2022,4,NULL,NULL
ABC0016366,2022,5,NULL,NULL
ABC0016366,2022,6,NULL,NULL
ABC0016366,2022,7,NULL,NULL
ABC0016384,2021,11,NULL,NULL
ABC0016384,2021,12,NULL,NULL
ABC0016384,2022,1,NULL,NULL
ABC0016384,2022,2,NULL,NULL
ABC0016384,2022,3,NULL,NULL
ABC0016384,2022,4,NULL,NULL
ABC0016384,2022,5,NULL,NULL
ABC0016384,2022,6,NULL,NULL
ABC0016384,2022,7,NULL,NULL
ABC0016385,2022,2,NULL,NULL
ABC0016385,2022,3,NULL,NULL
ABC0016385,2022,4,NULL,NULL
ABC0016385,2022,5,NULL,NULL
ABC0016385,2022,6,NULL,NULL
ABC0016385,2022,7,NULL,NULL
ABC0016403,2021,10,NULL,NULL
ABC0016403,2021,11,NULL,NULL
ABC0016403,2021,12,NULL,NULL
ABC0016403,2022,1,NULL,NULL
ABC0016403,2022,2,NULL,NULL
ABC0016403,2022,3,NULL,NULL
ABC0016403,2022,4,NULL,NULL
ABC0016403,2022,5,NULL,NULL
ABC0016403,2022,6,NULL,NULL
ABC0016403,2022,7,NULL,NULL
ABC0016443,2021,11,NULL,NULL
ABC0016443,2021,12,NULL,NULL
ABC0016443,2022,1,NULL,NULL
ABC0016443,2022,2,NULL,NULL
ABC0016443,2022,3,NULL,NULL
ABC0016443,2022,4,NULL,NULL
ABC0016443,2022,5,NULL,NULL
ABC0016443,2022,6,NULL,NULL
ABC0016443,2022,7,NULL,NULL
ABC0016446,2022,4,NULL,NULL
ABC0016446,2022,5,NULL,NULL
ABC0016446,2022,6,NULL,NULL
ABC0016446,2022,7,NULL,NULL
ABC0016450,2022,4,112655.655,47856.12
ABC0016450,2022,5,237064.515,99741.525
ABC0016450,2022,6,131062.545,66257.52
ABC0016450,2022,7,NULL,19974.375
ABC0016491,2021,11,NULL,NULL
ABC0016491,2021,12,NULL,NULL
ABC0016491,2022,1,NULL,NULL
ABC0016491,2022,2,NULL,NULL
ABC0016491,2022,3,NULL,NULL
ABC0016491,2022,4,NULL,NULL
ABC0016491,2022,5,NULL,NULL
ABC0016491,2022,6,NULL,NULL
ABC0016491,2022,7,NULL,NULL
ABC0016493,2021,11,NULL,NULL
ABC0016493,2021,12,NULL,NULL
ABC0016493,2022,1,NULL,NULL
ABC0016493,2022,2,NULL,NULL
ABC0016493,2022,3,NULL,NULL
ABC0016493,2022,4,NULL,NULL
ABC0016493,2022,5,NULL,NULL
ABC0016493,2022,6,NULL,NULL
ABC0016493,2022,7,NULL,NULL
ABC0016494,2021,10,NULL,NULL
ABC0016494,2021,11,NULL,NULL
ABC0016494,2021,12,NULL,NULL
ABC0016494,2022,1,NULL,NULL
ABC0016494,2022,2,NULL,NULL
ABC0016494,2022,3,NULL,NULL
ABC0016494,2022,4,NULL,NULL
ABC0016494,2022,5,NULL,NULL
ABC0016494,2022,6,NULL,NULL
ABC0016494,2022,7,NULL,NULL
ABC0016497,2021,2,NULL,NULL
ABC0016497,2021,3,NULL,NULL
ABC0016497,2021,4,NULL,NULL
ABC0016497,2021,5,NULL,NULL
ABC0016497,2021,6,NULL,NULL
ABC0016497,2021,7,NULL,NULL
ABC0016497,2021,8,NULL,NULL
ABC0016497,2021,9,NULL,NULL
ABC0016497,2021,10,NULL,NULL
ABC0016497,2021,11,NULL,NULL
ABC0016497,2021,12,NULL,NULL
ABC0016497,2022,1,NULL,NULL
ABC0016497,2022,2,NULL,NULL
ABC0016497,2022,3,NULL,NULL
ABC0016497,2022,4,NULL,NULL
ABC0016497,2022,5,NULL,NULL
ABC0016497,2022,6,NULL,NULL
ABC0016497,2022,7,NULL,NULL
ABC0016498,2021,2,NULL,NULL
ABC0016498,2021,3,NULL,NULL
ABC0016498,2021,4,NULL,NULL
ABC0016498,2021,5,NULL,NULL
ABC0016498,2021,6,NULL,NULL
ABC0016498,2021,7,NULL,NULL
ABC0016498,2021,8,NULL,NULL
ABC0016498,2021,9,NULL,NULL
ABC0016498,2021,10,NULL,NULL
ABC0016498,2021,11,NULL,NULL
ABC0016498,2021,12,NULL,NULL
ABC0016498,2022,1,NULL,NULL
ABC0016498,2022,2,NULL,NULL
ABC0016498,2022,3,NULL,NULL
ABC0016498,2022,4,NULL,NULL
ABC0016498,2022,5,NULL,NULL
ABC0016498,2022,6,NULL,NULL
ABC0016498,2022,7,NULL,NULL
ABC0016500,2021,3,NULL,NULL
ABC0016500,2021,4,NULL,NULL
ABC0016500,2021,5,NULL,NULL
ABC0016500,2021,6,NULL,NULL
ABC0016500,2021,7,NULL,NULL
ABC0016500,2021,8,NULL,NULL
ABC0016500,2021,9,NULL,NULL
ABC0016500,2021,10,NULL,NULL
ABC0016500,2021,11,NULL,NULL
ABC0016500,2021,12,NULL,NULL
ABC0016500,2022,1,NULL,NULL
ABC0016500,2022,2,NULL,NULL
ABC0016500,2022,3,NULL,NULL
ABC0016500,2022,4,NULL,NULL
ABC0016500,2022,5,NULL,NULL
ABC0016500,2022,6,NULL,NULL
ABC0016500,2022,7,NULL,NULL
ABC0016501,2021,4,2767.35,NULL
ABC0016501,2021,5,3728.565,NULL
ABC0016501,2021,6,3777,NULL
ABC0016501,2021,7,4426.5,NULL
ABC0016501,2021,8,21061.5,NULL
ABC0016501,2021,9,30973.5,NULL
ABC0016501,2021,10,24447,NULL
ABC0016501,2021,11,117545.715,NULL
ABC0016501,2021,12,83922,NULL
ABC0016501,2022,1,7575,NULL
ABC0016501,2022,2,22590,NULL
ABC0016501,2022,3,109804.5,NULL
ABC0016501,2022,4,39271.5,NULL
ABC0016501,2022,5,97051.5,NULL
ABC0016501,2022,6,17325,NULL
ABC0016501,2022,7,NULL,NULL
ABC0016508,2022,2,NULL,59412.75
ABC0016508,2022,3,NULL,280857.225
ABC0016508,2022,4,NULL,167327.115
ABC0016508,2022,5,NULL,223193.025
ABC0016508,2022,6,NULL,182154.27
ABC0016508,2022,7,NULL,58172.985
ABC0016521,2021,10,NULL,0
ABC0016521,2021,11,236173.5,247458.975
ABC0016521,2021,12,348875.7,366850.2
ABC0016521,2022,1,280161.81,294440.25
ABC0016521,2022,2,199527.51,209639.55
ABC0016521,2022,3,309846.93,319600.05
ABC0016521,2022,4,235973.07,247937.55
ABC0016521,2022,5,328677.87,339438.3
ABC0016521,2022,6,NULL,263690.85
ABC0016521,2022,7,NULL,227900.55
ABC0016538,2022,1,NULL,NULL
ABC0016538,2022,2,160487.64,NULL
ABC0016538,2022,3,180130.395,NULL
ABC0016538,2022,4,149219.31,NULL
ABC0016538,2022,5,NULL,NULL
ABC0016538,2022,6,NULL,NULL
ABC0016538,2022,7,NULL,NULL
ABC0016540,2022,3,NULL,11454
ABC0016540,2022,4,134850.285,136611.15
ABC0016540,2022,5,122088,131707.5
ABC0016540,2022,6,NULL,102603
ABC0016540,2022,7,NULL,56409.75
ABC0016549,2022,3,6555.225,6555.225
ABC0016549,2022,4,79409.505,83379.975
ABC0016549,2022,5,70911.465,74424.435
ABC0016549,2022,6,81143.37,84701.325
ABC0016549,2022,7,NULL,64433.04
ABC0016568,2022,1,138006.42,69420
ABC0016568,2022,2,118685.19,124507.5
ABC0016568,2022,3,135856.305,142650
ABC0016568,2022,4,NULL,127657.5
ABC0016568,2022,5,NULL,199815
ABC0016568,2022,6,0,195187.5
ABC0016568,2022,7,NULL,130590
ABC0016573,2022,4,NULL,600
ABC0016573,2022,5,NULL,18600
ABC0016573,2022,6,NULL,10800
ABC0016573,2022,7,NULL,1200
ABC0016575,2021,11,NULL,NULL
ABC0016575,2021,12,NULL,NULL
ABC0016575,2022,1,NULL,NULL
ABC0016575,2022,2,NULL,NULL
ABC0016575,2022,3,NULL,NULL
ABC0016575,2022,4,NULL,NULL
ABC0016575,2022,5,NULL,NULL
ABC0016575,2022,6,NULL,NULL
ABC0016575,2022,7,NULL,NULL
ABC0016576,2022,6,NULL,18573
ABC0016576,2022,7,NULL,37616.775
ABC0016577,2021,9,NULL,NULL
ABC0016577,2021,10,NULL,NULL
ABC0016577,2021,11,NULL,NULL
ABC0016577,2021,12,NULL,NULL
ABC0016577,2022,1,NULL,NULL
ABC0016577,2022,2,NULL,NULL
ABC0016577,2022,3,NULL,NULL
ABC0016577,2022,4,NULL,NULL
ABC0016577,2022,5,NULL,NULL
ABC0016577,2022,6,NULL,NULL
ABC0016577,2022,7,NULL,NULL
ABC0016581,2021,10,NULL,NULL
ABC0016581,2021,11,NULL,NULL
ABC0016581,2021,12,NULL,NULL
ABC0016581,2022,1,NULL,NULL
ABC0016581,2022,2,NULL,NULL
ABC0016581,2022,3,NULL,NULL
ABC0016581,2022,4,NULL,NULL
ABC0016581,2022,5,NULL,NULL
ABC0016581,2022,6,NULL,NULL
ABC0016581,2022,7,NULL,NULL
ABC0016587,2022,1,NULL,NULL
ABC0016587,2022,2,NULL,NULL
ABC0016587,2022,3,NULL,NULL
ABC0016587,2022,4,NULL,NULL
ABC0016587,2022,5,99625.5,NULL
ABC0016587,2022,6,NULL,NULL
ABC0016587,2022,7,NULL,NULL
ABC0016590,2022,3,NULL,NULL
ABC0016590,2022,4,NULL,NULL
ABC0016590,2022,5,NULL,NULL
ABC0016590,2022,6,NULL,NULL
ABC0016590,2022,7,NULL,NULL
ABC0016605,2021,10,NULL,NULL
ABC0016605,2021,11,NULL,NULL
ABC0016605,2021,12,NULL,NULL
ABC0016605,2022,1,NULL,NULL
ABC0016605,2022,2,NULL,NULL
ABC0016605,2022,3,NULL,NULL
ABC0016605,2022,4,NULL,NULL
ABC0016605,2022,5,NULL,NULL
ABC0016605,2022,6,NULL,NULL
ABC0016605,2022,7,NULL,NULL
ABC0016627,2022,7,NULL,NULL
ABC0016630,2021,11,90673.575,95259.75
ABC0016630,2021,12,124313.175,123038.175
ABC0016630,2022,1,106477.425,106477.425
ABC0016630,2022,2,135691.41,135691.41
ABC0016630,2022,3,154201.23,156448.23
ABC0016630,2022,4,131485.275,144388.05
ABC0016630,2022,5,164646.9,177144.75
ABC0016630,2022,6,NULL,126996.9
ABC0016630,2022,7,NULL,44510.25
ABC0016634,2022,1,NULL,NULL
ABC0016634,2022,2,NULL,NULL
ABC0016634,2022,3,NULL,NULL
ABC0016634,2022,4,28485,NULL
ABC0016634,2022,5,292323,NULL
ABC0016634,2022,6,NULL,NULL
ABC0016634,2022,7,NULL,NULL
ABC0016637,2022,2,5061.48,3977.865
ABC0016637,2022,3,15285,15890.79
ABC0016637,2022,4,29007,30446.43
ABC0016637,2022,5,24871.5,26100.375
ABC0016637,2022,6,25222.5,26545.215
ABC0016637,2022,7,NULL,18298.53
ABC0016638,2022,2,NULL,NULL
ABC0016638,2022,3,NULL,NULL
ABC0016638,2022,4,NULL,NULL
ABC0016638,2022,5,NULL,NULL
ABC0016638,2022,6,NULL,NULL
ABC0016638,2022,7,NULL,NULL
ABC0016650,2021,10,NULL,NULL
ABC0016650,2021,11,NULL,NULL
ABC0016650,2021,12,NULL,NULL
ABC0016650,2022,1,NULL,NULL
ABC0016650,2022,2,NULL,NULL
ABC0016650,2022,3,NULL,NULL
ABC0016650,2022,4,NULL,NULL
ABC0016650,2022,5,NULL,NULL
ABC0016650,2022,6,NULL,NULL
ABC0016650,2022,7,NULL,NULL
ABC0016654,2022,3,NULL,NULL
ABC0016654,2022,4,NULL,NULL
ABC0016654,2022,5,NULL,NULL
ABC0016654,2022,6,NULL,NULL
ABC0016654,2022,7,NULL,NULL
ABC0016655,2022,1,281565.855,285538.65
ABC0016655,2022,2,340889.145,357716.25
ABC0016655,2022,3,478203.435,501165.6
ABC0016655,2022,4,352707.285,371245.65
ABC0016655,2022,5,330162.855,346549.5
ABC0016655,2022,6,212050.29,221838.3
ABC0016655,2022,7,NULL,136862.25
ABC0016657,2022,1,NULL,0
ABC0016657,2022,2,NULL,168512.25
ABC0016657,2022,3,NULL,189333.9
ABC0016657,2022,4,NULL,156681
ABC0016657,2022,5,NULL,160246.86
ABC0016657,2022,6,NULL,132491.475
ABC0016657,2022,7,NULL,95427.675
ABC0016658,2021,11,36929.625,36929.625
ABC0016658,2021,12,70893.345,72913.845
ABC0016658,2022,1,50945.25,50945.25
ABC0016658,2022,2,29781.375,29895.375
ABC0016658,2022,3,55687.875,55215.375
ABC0016658,2022,4,44614.875,44614.875
ABC0016658,2022,5,75354,75354
ABC0016658,2022,6,NULL,63139.125
ABC0016658,2022,7,NULL,32207.625
ABC0016660,2022,6,NULL,NULL
ABC0016660,2022,7,NULL,NULL
ABC0016661,2021,11,NULL,NULL
ABC0016661,2021,12,NULL,NULL
ABC0016661,2022,1,NULL,NULL
ABC0016661,2022,2,NULL,NULL
ABC0016661,2022,3,NULL,NULL
ABC0016661,2022,4,NULL,NULL
ABC0016661,2022,5,NULL,NULL
ABC0016661,2022,6,NULL,NULL
ABC0016661,2022,7,NULL,NULL
ABC0016663,2021,11,NULL,NULL
ABC0016663,2021,12,NULL,NULL
ABC0016663,2022,1,NULL,NULL
ABC0016663,2022,2,NULL,NULL
ABC0016663,2022,3,NULL,NULL
ABC0016663,2022,4,NULL,NULL
ABC0016663,2022,5,NULL,NULL
ABC0016663,2022,6,NULL,NULL
ABC0016663,2022,7,NULL,NULL
ABC0016666,2021,11,NULL,NULL
ABC0016666,2021,12,NULL,NULL
ABC0016666,2022,1,NULL,NULL
ABC0016666,2022,2,NULL,NULL
ABC0016666,2022,3,NULL,NULL
ABC0016666,2022,4,NULL,NULL
ABC0016666,2022,5,NULL,NULL
ABC0016666,2022,6,NULL,NULL
ABC0016666,2022,7,NULL,NULL
ABC0016667,2021,12,NULL,NULL
ABC0016667,2022,1,NULL,NULL
ABC0016667,2022,2,NULL,NULL
ABC0016667,2022,3,NULL,NULL
ABC0016667,2022,4,NULL,NULL
ABC0016667,2022,5,NULL,NULL
ABC0016667,2022,6,NULL,NULL
ABC0016667,2022,7,NULL,NULL
ABC0016676,2021,12,NULL,69422.94
ABC0016676,2022,1,NULL,91848.51
ABC0016676,2022,2,NULL,58069.08
ABC0016676,2022,3,NULL,105148.425
ABC0016676,2022,4,NULL,131059.425
ABC0016676,2022,5,NULL,100693.08
ABC0016676,2022,6,NULL,97211.625
ABC0016676,2022,7,NULL,62394.06
ABC0016683,2021,10,NULL,NULL
ABC0016683,2021,11,NULL,NULL
ABC0016683,2021,12,NULL,NULL
ABC0016683,2022,1,NULL,NULL
ABC0016683,2022,2,NULL,NULL
ABC0016683,2022,3,NULL,NULL
ABC0016683,2022,4,NULL,NULL
ABC0016683,2022,5,NULL,NULL
ABC0016683,2022,6,NULL,NULL
ABC0016683,2022,7,NULL,NULL
ABC0016686,2021,11,NULL,NULL
ABC0016686,2021,12,NULL,NULL
ABC0016686,2022,1,NULL,NULL
ABC0016686,2022,2,NULL,NULL
ABC0016686,2022,3,NULL,NULL
ABC0016686,2022,4,NULL,NULL
ABC0016686,2022,5,NULL,NULL
ABC0016686,2022,6,NULL,NULL
ABC0016686,2022,7,NULL,NULL
ABC0016688,2021,11,NULL,NULL
ABC0016688,2021,12,NULL,NULL
ABC0016688,2022,1,NULL,NULL
ABC0016688,2022,2,NULL,NULL
ABC0016688,2022,3,NULL,NULL
ABC0016688,2022,4,NULL,NULL
ABC0016688,2022,5,NULL,NULL
ABC0016688,2022,6,NULL,NULL
ABC0016688,2022,7,NULL,NULL
ABC0016713,2021,11,NULL,NULL
ABC0016713,2021,12,NULL,NULL
ABC0016713,2022,1,NULL,NULL
ABC0016713,2022,2,NULL,NULL
ABC0016713,2022,3,NULL,NULL
ABC0016713,2022,4,NULL,NULL
ABC0016713,2022,5,NULL,NULL
ABC0016713,2022,6,NULL,NULL
ABC0016713,2022,7,NULL,NULL
ABC0016717,2021,12,25384.815,25517.925
ABC0016717,2022,1,19295.85,20799.45
ABC0016717,2022,2,32751.045,36717.15
ABC0016717,2022,3,34331.1,35903.4
ABC0016717,2022,4,31383.975,31757.475
ABC0016717,2022,5,38989.2,38989.2
ABC0016717,2022,6,29141.925,29141.925
ABC0016717,2022,7,0,24175.2
ABC0016728,2022,1,NULL,NULL
ABC0016728,2022,2,NULL,NULL
ABC0016728,2022,3,NULL,NULL
ABC0016728,2022,4,NULL,NULL
ABC0016728,2022,5,NULL,NULL
ABC0016728,2022,6,NULL,NULL
ABC0016728,2022,7,NULL,NULL
ABC0016739,2021,11,NULL,NULL
ABC0016739,2021,12,NULL,NULL
ABC0016739,2022,1,NULL,NULL
ABC0016739,2022,2,NULL,NULL
ABC0016739,2022,3,NULL,NULL
ABC0016739,2022,4,NULL,NULL
ABC0016739,2022,5,NULL,NULL
ABC0016739,2022,6,NULL,NULL
ABC0016739,2022,7,NULL,NULL
ABC0016740,2022,1,NULL,14174.79
ABC0016740,2022,2,NULL,31030.275
ABC0016740,2022,3,NULL,37540.665
ABC0016740,2022,4,NULL,26692.425
ABC0016740,2022,5,NULL,37368.525
ABC0016740,2022,6,NULL,33616.875
ABC0016740,2022,7,NULL,20610
ABC0016746,2022,3,0,NULL
ABC0016746,2022,4,151894.125,NULL
ABC0016746,2022,5,0,NULL
ABC0016746,2022,6,0,NULL
ABC0016746,2022,7,0,NULL
ABC0016751,2021,9,NULL,NULL
ABC0016751,2021,10,NULL,NULL
ABC0016751,2021,11,NULL,NULL
ABC0016751,2021,12,NULL,NULL
ABC0016751,2022,1,NULL,NULL
ABC0016751,2022,2,NULL,NULL
ABC0016751,2022,3,NULL,NULL
ABC0016751,2022,4,NULL,NULL
ABC0016751,2022,5,NULL,NULL
ABC0016751,2022,6,NULL,NULL
ABC0016751,2022,7,NULL,NULL
ABC0016752,2021,11,NULL,NULL
ABC0016752,2021,12,NULL,NULL
ABC0016752,2022,1,NULL,NULL
ABC0016752,2022,2,NULL,NULL
ABC0016752,2022,3,NULL,NULL
ABC0016752,2022,4,NULL,NULL
ABC0016752,2022,5,NULL,NULL
ABC0016752,2022,6,NULL,NULL
ABC0016752,2022,7,NULL,NULL
ABC0016755,2021,12,NULL,NULL
ABC0016755,2022,1,NULL,NULL
ABC0016755,2022,2,NULL,NULL
ABC0016755,2022,3,NULL,NULL
ABC0016755,2022,4,NULL,NULL
ABC0016755,2022,5,NULL,NULL
ABC0016755,2022,6,NULL,NULL
ABC0016755,2022,7,NULL,NULL
ABC0016757,2021,11,NULL,NULL
ABC0016757,2021,12,NULL,NULL
ABC0016757,2022,1,NULL,NULL
ABC0016757,2022,2,NULL,NULL
ABC0016757,2022,3,NULL,NULL
ABC0016757,2022,4,NULL,NULL
ABC0016757,2022,5,NULL,NULL
ABC0016757,2022,6,NULL,NULL
ABC0016757,2022,7,NULL,NULL
ABC0016761,2021,12,NULL,NULL
ABC0016761,2022,1,NULL,NULL
ABC0016761,2022,2,NULL,NULL
ABC0016761,2022,3,NULL,NULL
ABC0016761,2022,4,NULL,NULL
ABC0016761,2022,5,NULL,NULL
ABC0016761,2022,6,NULL,NULL
ABC0016761,2022,7,NULL,NULL
ABC0016765,2022,6,NULL,NULL
ABC0016765,2022,7,NULL,NULL
ABC0016767,2022,6,NULL,0
ABC0016767,2022,7,NULL,0
ABC0016769,2022,5,NULL,185290.5
ABC0016769,2022,6,NULL,397831.365
ABC0016769,2022,7,NULL,174682.905
ABC0016779,2022,4,NULL,NULL
ABC0016779,2022,5,NULL,NULL
ABC0016779,2022,6,NULL,NULL
